Pose,nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
Mountain,272.6083019462364,136.96045301761865,270.2081450782871,133.01239963389037,270.9740603118517,137.42904346513552,277.33279659540335,144.29372573789226,261.3979988573003,143.68528943833476,290.23160182588833,153.46850003444308,258.0849263677953,148.8259184904613,262.9635917695232,44.853839636838295,262.96091673285144,108.79431127017959,274.5435722635989,43.74758930127156,267.6797130790489,53.76196896881484,279.5397493354513,262.12385185526614,251.45950950527592,261.8548919551106,277.54854067727246,373.84735993824563,261.89846814420713,370.8854453692298,267.1554375486255,425.00571096586486,259.0534795863995,424.7750246673205
Mountain,267.58436147602765,72.49765673119003,274.4727550205848,64.60509161731515,259.3728219819762,63.28383323067946,291.18043258477053,73.63124704954535,240.17188361076896,71.44568668856166,299.9712045756613,126.90993661207779,225.4762293392197,125.16403989673157,318.55191432588833,192.37956763303131,225.7123923400626,196.31772812966,324.03994991571585,259.0326491233224,202.4701541884806,266.38480538649185,287.1174159386346,244.6897514628177,243.32271275183967,247.7762847520504,279.8694911339471,355.8533537931957,247.86671365445088,357.9455490428877,278.508261526274,444.95281045367625,243.97711536201697,450.9749036606912
Mountain,227.8738694566909,74.1381664988411,235.9793255437954,62.631955285289976,220.09065240250587,64.23945446726692,253.6771940492496,70.93759592143333,206.70193557422687,73.32154428315856,276.8456550059972,123.67667993569277,200.29324416797687,124.50845805441195,281.125903624222,194.91700611668503,187.31440943801056,196.57614616932221,289.90819147513616,273.2831393040068,167.5156399422167,265.82472551907745,259.5385476266695,246.8255862160837,214.2755183936155,247.9513651107852,258.371725121969,360.502915758315,225.20893144409692,360.95175208887133,257.6397464483111,452.5222461747925,232.1184245382602,450.8752466732041
Mountain,243.66617796332017,78.56267715390787,254.62010490449143,69.82332443300619,238.398255154305,69.12077907704715,267.0102891090994,72.95229425074155,229.48804040172783,77.62429328380284,289.4464389911826,125.06754071880674,217.0511301127707,131.0367505085419,313.3432222105161,205.0674090246937,199.13033133225815,199.84690875927942,348.3927556587948,261.1469886114984,177.82361675594854,266.27277041866574,280.2249702675214,246.0192605172945,226.19003675785305,249.71568633906574,275.6809535362909,365.88581765835715,238.7442846021217,367.7029748180595,248.084040598256,465.10777137091554,258.431525645909,464.83352471189386
Mountain,247.2526423664014,77.0364421037223,257.01070128634757,70.49395137802695,241.3615151559664,67.56497616589812,265.3534758635082,75.86092177268381,225.60926888493583,75.80617849262919,278.97789666266857,129.78141436438344,209.95620474281154,125.19554676356651,296.21092610339406,203.86788459239662,182.73876712529992,204.6519077665084,318.4458942334187,267.43300821771265,158.67738209324756,265.1775091020893,269.71761616433804,240.77544469556375,216.65376845237134,249.57018966991382,259.70041108823915,355.3961599516177,217.33528548751136,353.20769503898146,243.9012171321885,445.3581813954713,232.05191267971185,453.8310513951472
Mountain,254.31594215488042,132.66033948209773,264.3564627872958,120.03267058693028,246.86069409382299,119.83581004795693,263.83654012719626,127.45751978450792,240.21124938711586,127.60269196696302,273.5782797405829,155.85040650427098,231.6512903237244,157.7441900102924,280.6552871134272,187.68554307613135,218.21409043434747,181.53987583777717,282.97307184622986,161.12800059971477,224.79927094645518,93.79849888971735,275.1448065413479,263.3619506329422,240.7620378549663,261.3719449498347,273.4243622459317,364.0243087072096,238.13451869853802,361.3934655407158,266.87017417052965,441.4610486802224,264.19181348871894,441.8899092931471
Mountain,251.69051237620758,136.14717855493066,261.29334002609573,123.0905461608127,242.99491787352505,124.2646498304185,260.38322607016664,131.01300757950273,239.5030294711165,129.8476571364027,269.75481341983283,156.3586476432832,229.0688827324705,158.3374150066455,277.58450330045713,195.48017256487452,219.01712378031,192.86370178475917,282.69233545327086,156.93191275062404,227.01842755202927,152.35383283053199,266.58386610355615,262.3439804646979,227.89088522250228,263.06756997009535,259.30510714835646,357.48015597648146,228.31331941596702,359.0964479565126,265.6919234026517,442.12050061997536,232.822038326026,441.437337408422
Mountain,257.426471631062,53.79734593308319,268.1052496819081,41.045188903808594,250.07422039617646,44.55883770068157,283.1105275767473,49.722248093221204,233.92956682260606,52.30985538593467,291.98889514717325,117.01721571293116,216.32489722794026,112.6610292933294,313.6985114006581,181.40656720553199,206.7939473385633,183.9553231520277,334.7417427791105,253.6354698086181,185.6710188616361,248.94309142813148,283.55097473904306,246.58448468600074,231.5920912873201,247.6113663669444,284.6351401934485,353.8833554849585,240.26535160808643,356.42106305514136,264.8288521034589,459.8827124631257,250.21424036303,458.8764554732074
Mountain,239.20760411939187,57.65827463870228,247.8951418548204,52.395599017004756,228.96547436219532,47.05957357319559,263.8882838838823,52.73697880788463,215.02087225063212,53.07250200960153,285.0408593648698,114.77799633231895,204.83904953319504,117.99868508493259,287.7195366190677,190.91265033389527,187.83238517792893,177.11694804464634,309.0962453501848,253.6405824526712,165.7470608153284,250.25180167677001,268.02810099115015,243.07733749452962,213.3197072135957,244.8472303968248,260.47506371969007,350.9038078339763,222.23862770682052,351.97173312491896,253.2358129984116,454.46913469876495,233.74187105424176,461.08454787384926
Mountain,246.16421901338825,61.092511252248926,254.8113621122115,54.0186854318959,235.4832724416899,51.170974351558456,272.24392712858213,59.14801284979983,225.53818255539258,57.53229070006565,291.3363761426997,123.15951145536178,209.7587902021606,118.47784113587187,301.61614635673305,189.06250633144776,192.06009860849971,185.1464425874449,321.2770010920481,267.9308499538057,172.3449042229237,256.38592985161114,272.1812774531574,252.84302580900712,212.65693126377724,255.41940269628503,259.7859964331156,359.6145819826245,227.64818500186402,361.8940931138162,247.58572400358207,459.669057759012,234.4762081921843,463.1360635717875
Mountain,251.34153880518997,59.01537693387741,258.122519338774,50.637656722326014,237.99342238556798,51.263540117572454,275.7093817366604,54.65476641516468,229.98805065867316,55.03967886643785,294.2407695089633,119.30521889840915,210.9158939345744,114.57057018992322,306.12309246142377,180.16629990700366,198.24255155824528,183.5119951810085,332.68038167993063,258.7916742221944,177.15902051490374,263.9049039342097,282.2929160723548,251.54788068715962,221.19210270925186,252.94087833388718,274.64582514466093,355.87032207314905,238.98220457971345,358.26826293438796,264.62059495854675,455.54247337752855,245.35805160079258,459.42681656833514
Mountain,252.6644789826326,58.90832006683985,258.8811059215752,48.15805205665685,243.69677468454202,47.89544734717404,276.4319898676576,52.316467791672075,230.35003535480428,52.4553480979318,282.03642912425437,111.4950061339066,215.63931223762486,109.94389640839763,302.3203299747958,190.2784766992593,194.31477463591645,191.98089219722516,305.31880865453195,237.3690624949349,189.10079576167823,242.78143728422427,280.76247852372927,234.8346789348175,227.09370846570286,237.17240772801318,257.6522194003664,351.94001257172266,230.8402951822241,353.96632910764066,242.40541260272144,469.6198459482787,257.7840243137724,471.4181037364659
Mountain,240.47351378128243,56.495943504745036,251.11677241028596,50.07044210473532,231.9168945565758,46.79723795024192,268.04750687848485,51.49146432203871,220.9749023944016,52.384499197678956,273.4759952022822,106.13181086496695,213.60398921729129,110.10259414609537,296.3933984273698,183.71545625425475,192.3940983056033,185.2764272096246,305.794806895909,243.7784345318173,184.0102326325856,243.72507625595662,274.43634919605813,237.5159362539711,220.1648727986823,237.8241511301381,268.0381996503015,351.98851146144,229.26746859095402,352.4496308006192,250.21822917510863,473.070326682443,246.8422854095079,469.3644036890561
Mountain,254.52632033478676,91.18680835264848,264.8550484684988,83.75101366478378,244.5082288560036,83.02137762679105,275.8210051603832,86.16162533581999,236.04662883331173,88.04394100711555,294.88645054987364,142.06774699737426,223.26601590358368,142.84021527935363,324.6096852409395,204.86542001304787,201.61721320567787,206.68292540237618,289.9839472473905,167.86583231692492,225.64865048990208,156.18453283032937,285.77438924322485,265.08309138761024,236.5580673534346,260.68121565822753,276.8636996320669,369.8183431664938,255.20283552620918,370.59033658989233,262.2834993101255,480.6797771533001,259.2312191531866,481.20319793827804
Mountain,230.92062542547333,85.45930949484165,243.07056284544385,76.51473080963515,225.07278948898636,75.05124832090006,258.2584555218329,82.43768937360203,211.3711883418293,83.05208514834834,274.74092348977246,133.85402315385116,201.69121200118323,129.9254310576253,294.0606714778916,202.49012990611226,165.55467977563376,191.42934395564544,262.60024581212724,161.22567900978189,218.5666571019596,150.9621964450694,258.68345395163385,252.0695919812468,211.80145770187698,248.7739151444178,247.30264497495787,358.05388011378375,224.97867251827512,358.3250876778884,242.29502381130868,472.6984174419737,222.08387129534333,474.22562595224986
Mountain,259.0897271247326,54.259411032269114,267.39378489894,44.437859562917374,246.0509810704908,43.474169687611436,283.15415125170193,50.35734770208968,226.7257405514539,57.264937404775026,296.421636684307,103.50634942905536,212.03442332160918,107.7513714548958,312.54884711934324,188.5477754584981,203.07517150625648,188.5118761497909,335.8150498006354,250.57603511572879,178.03820534860446,248.62829184631096,279.9883957225752,244.271147795238,226.60940019916202,246.92487914532552,276.0706224876816,358.203397252253,244.89216784718624,360.05119861903535,265.7118674630446,467.98266019069314,252.5118910920076,472.3860554675344
Mountain,231.14559759242906,52.85038295128534,244.86975452217322,43.769729582600576,224.58414418074108,44.258675634613674,258.3520976339633,52.99938961678026,215.04250997329646,51.322295952634704,272.2759642541656,106.54001512962752,199.50732155954202,104.49193424209022,290.31897580475237,185.115133578352,180.8696920940985,182.556943774718,315.2665894061204,243.97364889437728,157.41234300542175,250.56968783936563,255.90581616920062,236.1013483704373,226.32640031363465,240.39055598721959,257.15768584571936,353.31935011994295,212.87995651055172,355.9039737179072,243.6001726205913,467.23491621215317,231.78350678123383,473.5153008298756
Mountain,251.5768628892068,66.25816535158276,258.9087268623574,56.040221724767406,245.75623634939868,58.34949066035482,273.01133025236646,59.97184895875544,233.14038351858304,61.46008740816869,286.2260430680272,116.54718486105259,213.59327324198486,116.4292853897538,301.78491109634336,179.60447889145973,200.6124441059793,178.4139134577201,311.87486450701834,249.61086922166757,188.1734286106474,250.200057920084,275.28872034856397,243.19842643262936,219.9267312204195,243.1416491749871,278.5704363431179,352.21128345030473,225.69078627463696,357.19821660845116,248.85088972036283,446.8610454891728,267.87947025536505,447.7242434173205
Mountain,246.2373788920676,63.84245290795798,253.53339104236903,56.61833038963224,237.65427838717258,54.90852292642554,268.2303590893251,58.38523168286842,226.2497897959349,59.92799181166528,282.4826379039971,115.84588205171323,211.81992970066943,115.77406760567949,300.22063195952734,181.39482236996727,199.71420161456984,178.3771594035675,310.11174625380903,249.9711760841465,188.78265634117287,247.8086067927824,274.66963138817755,242.35007574944083,218.66997050051867,241.784740780399,268.60220501531705,349.7979255138097,217.02597843660854,354.0431928832502,264.40838065879484,442.09523814347773,221.78206701001687,445.7792859849099
Mountain,251.1182761291251,56.04082321230307,253.95963993309945,50.46353795221733,238.16118992215863,47.63320273878169,267.1391340706853,51.17447643359173,218.14669217311496,52.623139377451544,275.00371022837794,116.54449399576148,204.6470958662231,120.35839191610884,297.27783836269776,176.67738728503468,192.62537026306407,178.52745214438542,313.32704536153074,244.47218708972218,169.80235309521692,249.7342216523357,272.9699542413609,247.36974249242252,212.43656522505512,243.97773267817203,273.3319547661113,358.37830349617485,216.78177449713112,357.0703213640269,260.5270923915246,473.51162859018416,235.89954930222385,474.64498939355883
Mountain,194.76983161388097,51.98817035469278,207.1401825584317,40.88883775893089,188.0082569676316,41.52115153079211,217.780702836286,47.979255929527454,175.22072693124352,48.8679141919148,232.03698629165592,112.16357535841058,163.6166394498833,112.48665330815615,250.42379545472969,180.26500717732918,155.50243013627303,175.52992318181083,291.79790702598234,230.52377028089344,119.31921931223258,230.52101610112493,220.9437991573603,237.3448447073149,176.8255589908584,239.50793634311788,183.7786915885957,356.6363955929072,182.1368205596797,359.245838466027,212.3635636325694,474.2938156444503,192.2779320681244,465.4715763582728
Mountain,300.4718321487617,50.99534790545579,311.48709498995083,40.28179833503185,294.447111390933,39.30384687368306,321.1651244104156,46.054614530064754,281.19656258104254,47.22422682892733,339.7345958408973,109.9258438680182,267.7601541226336,107.97608244963207,357.5885820190937,178.80030588490342,246.98661076082732,170.46251732284102,387.3241630332599,234.335982453279,213.6480719222073,227.59827736502368,323.4286169788155,234.26841007723357,269.6102031533649,235.58232794164132,293.0537180287215,357.67696902959676,276.50024287433547,359.62556704446,315.3466189056017,477.09013119772766,303.2363321771266,465.03695412790137
Mountain,234.7144763994019,67.38097638015431,245.66028325884173,57.4070784066228,226.4449566726368,57.34814845674761,260.1521440561382,65.11933576021947,213.77307052928882,65.77130472017028,279.99016852794347,120.17007883158958,201.64040213303943,121.5795778139993,299.43556409653786,188.639454821828,181.14297320733917,191.68692307848158,310.8964025726952,256.6284876146752,173.1955183986806,257.76987352806503,270.0688215706853,249.31686844568526,215.5477278460111,250.7748584035027,255.53642367920938,354.24190537068864,225.89662164078712,357.604758868079,250.5981635255933,457.5411531440449,241.07185142168862,480.034191084106
Mountain,256.7724963936074,70.91247590250991,267.6548621466546,59.2012326252411,245.82227334936627,58.057199375263394,279.4435746442233,66.95873213012189,235.90477274661242,64.89102375457891,299.1266527611191,123.62192874132845,216.9031483503793,123.55467293767022,309.77285551332335,189.4943743820507,200.5554135904273,189.98140517112134,331.1701097923691,249.67035317322032,186.3840190206821,257.34068051413385,286.16453305319635,251.09704995056407,225.99122929869847,248.5201982047053,276.9251463324203,361.3747561126329,242.27151831156,364.38254202055236,262.8422495735137,476.9047464077898,249.37722297130287,477.45191012180703
Mountain,247.65481592708602,47.42395630515958,254.5276341101936,43.54881349935572,243.6379713636217,40.97310141409087,270.74315241263616,48.63984357271947,228.6358591926543,48.5191661787231,283.481392128339,117.56950789962072,212.9912791905067,113.5602769020682,314.37205081164103,188.46714447148116,188.16923402651713,185.0466431423836,349.5124088778041,253.29824107316526,162.69751900953872,253.5432681008494,278.1135274166883,248.6673885361288,222.8674670967324,246.20648142707802,273.02269520106654,367.9572457594496,230.67029581030377,369.2628535986937,270.28605354277425,468.6954862349261,238.64877471290689,468.5964940494522
Mountain,254.82454735213798,56.076493006029565,258.3419198317152,46.00611959750227,247.826778047807,45.22917973055386,271.9945947164323,50.661284893874814,232.79218554991408,53.931422253367316,285.64738040148467,118.1229318325945,208.44623359901775,110.80930242894595,317.65354520552387,178.231947649564,186.7728965411048,187.60994559007068,338.15227207801155,252.26569274649086,155.32817286574496,257.67210014628176,280.5256190636346,250.4953408142344,220.6343179916445,247.75290588125648,271.6585531274313,366.1210309420384,229.69476217056214,367.9505027676025,262.1132466802953,457.54681978977567,235.2686996776534,456.96882192524635
Mountain,256.5389926008169,59.08225680782588,263.6533080294914,50.94329944784711,250.56550908385472,51.70462042464261,272.84845375915785,55.71645918723459,236.9141796317833,56.684774976548326,292.99828620372466,115.6061576115145,214.851015336286,116.11018833777716,310.6684387966805,186.57649503209285,195.41486368139752,178.77811416056147,307.7529020823879,262.2400972358419,183.2154618259288,254.5383025996418,275.6599014725428,248.2621917091465,221.4403587752853,250.277649812184,273.6091772055725,364.98491595889533,226.67168581634144,368.3033543503632,276.30669051680826,473.71565949372734,222.18781783867675,473.7942011029889
Mountain,244.20183427106298,57.60393894559616,252.2448781120332,54.25481677550004,236.45640013128886,48.839379148364564,266.36533618467973,55.50730376817379,227.50343227782196,55.965459198377935,283.6714305323684,113.78322300574592,208.22559847376652,112.71108730205364,305.2085781493128,182.24461345751754,192.7545159684177,180.99772979609702,305.8183598815158,253.79241056956693,176.53898183735578,251.93131316252268,270.0841120169865,249.91167630397442,219.54160508278497,252.3573562812014,274.32991755948524,365.29401723774635,227.7504062256873,367.2510360781088,273.7430873253534,463.26785265657423,224.87634049411636,459.5051682341643
Mountain,228.6325510112082,63.39766474680288,238.97231169261383,52.847961172523355,218.2833089868063,50.70158455876393,256.43153210398566,60.57179320402661,205.1828471456821,59.7790009747897,267.5159818403949,120.93788558516759,190.85922874355717,118.42595492161163,280.33159184752657,194.41056944027974,174.58517620672333,188.15687187479745,284.3606719337558,253.32405755134047,172.53915303970277,249.661489146379,253.0711953570734,244.35763537141796,199.63105387707475,245.04974175290943,246.53256681450176,360.0385990380252,220.67942955681892,363.8029296368484,244.72637888801543,478.9637648713045,211.84419497414746,480.7588252783812
Mountain,267.6569198671713,64.72574526838247,278.3970179894159,55.38528489868671,257.01568730144584,52.382124904775026,296.65333601449043,63.24121071589934,244.09285422677326,61.06158608717543,304.4020150212332,122.9988826261022,234.27360186438344,116.22116278810621,319.04776165594205,187.93433731522305,222.67222107693368,188.65597990043926,318.74666965848684,251.94771161217912,213.97039009822362,256.93360008144776,298.4999660634401,244.33792874031545,246.62788676028438,248.9340374578579,285.3848152635503,357.075038292596,255.8913488111061,365.31462610015234,284.45561199267377,474.61523158916316,245.14294066369786,479.6676952314575
Mountain,217.9819162455832,43.683158906168956,228.67115701382588,32.077350062453405,207.27339621896076,34.904487894778434,247.2388872961781,42.64910686065547,192.8834400731004,46.66626008219739,253.0962045756613,114.32343004155456,179.99014320215247,106.85476722559,272.70276714657354,174.44973071086457,161.66492319700632,185.3863253138372,298.34139495469725,252.95854307309227,145.80398179683448,242.35916137695315,249.4231734533033,250.02958368958284,182.84367921441427,242.71889840913516,253.20171815231132,369.8913131017408,191.68701805019776,363.63704570596155,232.97872582906518,482.8806517035141,201.84140977028497,484.43248954551353
Mountain,283.9024650605388,47.1470464809307,294.19695589057636,35.38848354608687,274.61951797928555,34.82831266411113,309.823127208409,42.16485399428245,258.4373664064526,46.072576055882884,316.1960459349067,111.4802063748055,245.0655387150302,111.13075003089749,339.72826439315355,187.00472250024316,225.1103982885844,173.04139513197777,354.0623138554364,252.7231715032174,206.14590783336845,254.74154207221702,310.5247149328968,243.0979463569356,249.48278403381096,242.25282471209644,314.57661988824236,369.47182303147696,256.67898091043185,363.5563197472284,302.9392923062273,484.61597490112814,272.57043988872863,484.8625531335095
Mountain,239.90632686377563,64.40517615480542,249.9247190863265,56.85721987015974,233.03425262577804,56.16522824615859,261.8251183220955,62.13163637026712,219.7396527682103,63.49914202551625,276.6375086614205,113.03879512296179,208.31012330114598,115.91928727399264,286.6262538799112,186.3417724356117,196.9815012824981,179.69099812487846,305.46715447516857,248.08728546522468,184.6999805497925,236.7555768658017,270.98172136362166,245.25955010251886,219.57430701038157,245.990262486628,264.6393518724877,343.5997230878015,226.7091679869846,345.75197211934324,263.45973984334483,444.8106061373509,238.311941692938,448.51542112738264
Mountain,255.9643978894499,68.49986191112471,262.21969414548755,58.395947658174755,248.05197181543372,61.32291263564494,272.0533822087332,65.1803630021598,231.80177300797462,65.73533813983079,289.727586928245,115.44270337369929,221.92901991214995,114.99442895913027,298.21546245907354,191.25203176158095,216.18620686511284,186.33039165829229,306.23927452752207,250.10325008408162,194.63609560891308,246.87242310076832,280.69824598636865,242.53718585888882,230.48114380895842,241.1459293602908,266.4177922292369,347.46542016500257,231.00766700333088,348.6710861016112,261.2571874594788,444.65539069591233,233.88921967185883,446.7790215836522
Mountain,255.36682002277297,88.23306926553181,261.39532382062856,81.56106086192784,247.27171585272956,79.51992873828938,271.45141981449365,83.44605156989512,232.03788852295938,84.89408532613541,284.74590887172593,140.12386591108014,208.08445467493843,139.38614144859474,302.91497954689123,201.62392454028625,198.71171183605912,198.7278728564251,313.8482501397984,260.94295770795514,181.9488082189283,263.34756241794446,275.21505395406507,254.49786047717842,217.2931813600153,255.23598065514787,257.5862773721149,359.17245698667665,234.8757383734359,363.5278598896201,249.88544828169572,455.36721890398087,245.6680076250892,449.9537361113362
Mountain,255.58546074198486,42.61822918144005,264.80148442058646,32.154059509024094,245.71221695896008,34.94942138798504,276.8049754542434,40.55392791621419,230.4130490884741,44.940778328670014,295.1729802175182,103.71071273360509,208.5194884494133,104.04657229348337,307.57961035764066,172.56045836136056,189.93736995206336,172.10117514202702,327.3156826921519,245.90285685052518,176.26587483892794,250.86060203457282,279.38086165432117,238.8635215917564,225.2981257141873,239.69233975865532,274.02942704956564,350.1110156047394,227.49942763712397,347.4295841707728,268.7176273076861,462.85719495591286,242.0226607579908,462.08906371563796
Mountain,246.6776994254085,41.28526553078807,253.13688412741507,39.10670537671608,236.1275922213353,30.51463598037657,264.83746287239046,38.02880409842211,219.8792770195799,43.076440011811954,282.84372036882456,98.67606420239969,203.82194993901555,103.144348904305,311.73440133882264,172.63159217676184,186.2268724876816,176.24407883007004,315.3878999448911,246.9083698953336,169.33558293892636,249.3687071740875,269.65639106465574,234.9156898086991,215.79284984541138,240.73994110234054,264.83242937143416,347.1275107989173,223.63422124712298,346.79441333311723,258.53002714418284,459.4410939829973,219.5633694344042,461.75340201350167
Mountain,251.8860591397741,52.73237663680587,257.55593390880284,41.22441636081553,242.48157991907902,41.2140288293609,269.95396910861325,51.05688957752529,229.61229506369946,48.40943427501378,283.04743469998056,115.53915506576601,218.2332114065337,115.04204936047311,304.7905759692687,191.7273335437063,187.3291617112536,183.77161619574204,326.05730745307636,252.69934943108143,166.33154841379508,250.2470056051041,269.23189915067434,247.71757640284625,215.2424887502837,243.83337566961396,262.1822436320832,359.400009218588,225.54592275025936,360.8695382399183,253.71021254923332,453.89313124027495,227.572571687184,451.71843722648146
