Pose,nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
TrianglePose,144.81430449016352,149.4049072265625,141.48641793839053,145.66734577047416,142.28982085391027,150.19690151872308,155.96775193288534,131.8437905147158,155.5563338679971,133.85240225956358,172.53168135727006,145.2610252643454,158.9089981632529,144.2398965769801,169.5231225206444,189.15855670797416,155.93625399732838,184.26563131398171,169.48790871417583,259.19347828832167,147.47567448591317,155.23274388806576,225.3236918869414,174.07975821659485,211.2458698490123,175.30596502896012,172.70436657525096,206.21240023908942,172.21320750182156,208.2886741901266,173.76799114009876,266.9196924669989,166.0822102442924,259.7079730856008
TrianglePose,280.0923243705473,132.90669408337826,288.8025155339216,129.61427622827992,296.1357472474093,128.2178128998855,278.1391361216807,128.48446023875272,286.1154506861237,153.18024207805766,272.4597990204016,172.76540821996232,251.8134398781574,132.2642306623788,146.22858077133256,163.95989779768317,155.58972926955147,162.82911103347254,267.28638960289834,102.70100034516436,256.2360694371356,226.26988378064388,230.15845106055698,156.45045839507006,219.36920640382127,152.1207559519801,147.05963925376454,158.42956016803612,150.0012649773316,160.2338909280711,263.47392185982017,234.11394842739762,259.93119472049057,241.31949589170262
TrianglePose,284.4045688451263,142.47906915072736,284.9349422158354,144.1191574622845,290.609851896454,147.78710727033942,278.2432121316386,139.3370898016568,285.8211537099255,133.3295572215113,265.3471161046794,145.39227715853986,270.99274156007124,135.82181207064926,262.4623036755181,108.63921329892916,175.18908248664184,179.59244826744342,274.5070699583063,110.00596145103718,123.40135327274936,246.8391786772629,225.23332506881474,174.5449408169451,213.51511268418068,153.07449866985453,261.181150446284,212.1805967133621,262.4673952092778,208.21375879748115,256.34232753299057,266.67379445043105,260.1177156280359,269.2051012762662
TrianglePose,92.34551148093423,152.95473822231952,84.01731184727169,148.39784293339167,84.00400586696486,151.42519194504308,96.93948221947862,145.77035838160026,86.42476136202639,155.78070278825433,112.8007957972393,159.79677397629308,81.63137485326263,175.8861410206762,95.81294875070836,73.42841838968212,96.18999896271858,76.47287039921201,98.24206890837515,124.33222803576241,112.94293971877023,129.48259024784485,135.3860489445029,134.5984781199488,123.9150526610063,138.5119313207166,139.2977383470288,190.0055142106681,140.33851425882443,191.54756217167298,121.6356662888601,239.55980498215249,116.96130624089216,244.20140233533138
TrianglePose,129.8483023371721,52.943340169972394,131.28151374777366,46.876566656704604,125.60421642244171,49.089388354071254,122.43413579278658,70.69048651333512,123.20533712910864,73.53957603717673,120.75540018822862,90.82826811691812,118.02479640189848,80.83122253417969,128.86860111216805,68.45652086981413,123.37897898619656,65.21694314890895,134.88469099133744,63.291829865554284,135.39817691466968,63.59406043743265,122.06450151038293,93.49025068611937,112.72326849902849,92.15896343362743,134.16963093021369,143.06969478212554,136.42698297846502,143.94402339540682,123.42995757266027,192.45511811355067,120.29312212850144,192.4986688021956
TrianglePose,310.5201207294365,125.10467266214306,318.0163763965349,124.07397040005388,309.90458275987686,121.30077493601831,321.92120329703687,125.21223923255657,309.062961716726,124.75088448360049,305.6177643296632,148.18136807145746,291.58717338285294,149.3626193342538,318.01460542827067,177.74638208849674,208.04723235609615,193.91153269800648,341.38506162969554,231.7070743955415,101.8096291339459,251.25225724845097,268.8342474902849,181.54501553239498,259.7189631486804,178.27893487338363,316.32064265908355,189.60525512695312,320.303234041046,188.80480009933999,336.57134851643457,240.96223502323548,333.30875060718915,247.0601996060076
TrianglePose,273.8199975206444,107.48054241311962,283.8712227776878,107.77478974441004,256.3156839479436,82.82741152007004,246.57867906007118,72.38912911250674,254.29320656573836,73.72255522629311,239.4613631648721,70.06031957165949,241.73073249777363,68.84118441877695,222.60221965572376,65.32547260152883,233.5799775593021,61.06886238887392,228.9982612886577,69.5660847630994,251.64576713285297,69.34440875875539,220.07827363483642,100.42147143133757,232.25004364171792,98.7443831871296,267.2816143134715,156.73293015052533,265.65358848769426,157.56558648471173,270.7882579744171,225.596844903354,271.05406133622085,229.13112771922147
TrianglePose,137.04748598405115,175.5778766500539,128.4932507134472,166.29364013671875,128.4663462268256,172.07481647359916,143.90481741317194,153.29630884630927,140.64576144045498,154.74432583512933,174.18839054404145,167.7159276501886,143.76065743401878,189.32916049299567,176.48051365669525,219.6979443780307,159.20180879108645,232.79573111698548,141.3983597038941,278.0579981310614,149.66780114050354,262.36642771753776,247.3390411218831,256.54561536065466,229.93293722676486,282.74123619342674,159.10065804120788,253.99489304115036,153.50740264734458,256.28806804788525,149.02857647040963,295.5113588530442,175.480217019511,265.0964671167834
TrianglePose,118.2502865173656,148.69018028522362,115.00569872287888,140.44702464136586,114.6334633308371,148.10078588025326,125.7116683406533,132.92571495319237,118.19744999544608,140.9874383334456,138.88095994069786,153.4000791352371,137.65728411896856,151.46369144834318,160.9332623259391,58.94818141542633,142.6596053523721,191.36748741412987,138.8862412210573,110.79747430209456,148.17726253845532,123.61539380303743,227.58461749615444,136.99310302734378,240.01123299870466,141.0437590500404,147.22658463710331,182.05452228414603,252.4451537453449,171.2824591274919,133.27031110852494,250.571262754243,139.86670933856865,239.98819285425648
TrianglePose,263.6709420792179,158.96815859038256,265.76164917624675,151.83915236900592,269.539092859456,150.9815715921336,255.1042784063309,144.43016841493804,253.5608163151716,140.9818978145205,216.33738779651063,150.43004529229523,227.766631921956,150.91273340685615,160.07976630808776,206.95727644295533,205.003412276352,194.61865129141967,251.7318646524854,254.5449671252021,252.60958498623702,258.97015275626353,125.95146060607591,295.9039938038793,127.57367544223608,294.537143049569,214.46748249271369,204.49010388604526,227.68425027323508,201.98151160930766,239.60337268256148,256.9036181219693,243.58971155986882,259.90080208613955
TrianglePose,129.32770091634956,159.5528175090921,123.9832428452882,147.89056186018317,127.544430747551,155.76239224137933,128.11516480124675,138.03118475552264,126.42804081575858,151.32579408842943,166.16652098344397,150.5694264379041,134.21588166390057,165.4497449151401,158.595441907181,220.54764846275597,162.55325554566062,201.53953289163525,148.46850775684098,251.96711046942352,149.8564250728627,256.85364295696394,215.27551838771046,156.569666369208,178.58474019895561,159.55662168305497,170.45596424162076,195.56529077990302,170.14593410986075,198.13479719490846,141.85371991883903,264.43847130084856,141.76023809403338,264.38866977033945
TrianglePose,116.6817225322822,32.796146787446126,138.55484878460976,25.927527197476092,132.23731480731865,34.6886996565194,126.32865312803595,38.97586559427196,143.07766454825128,45.13129924905712,135.8283798929323,53.395800097235316,118.1972207183047,53.039000938678605,147.09058376173897,110.94902564739358,139.52888132994656,109.33001024969694,119.97889385322216,116.44326308677937,126.60549341705796,113.77645821406924,131.66055629908112,141.3702708277209,133.48344397668393,142.2339445969154,107.90073216887951,186.46493319807385,106.01103787595127,186.72224373653015,110.43478219620305,236.32047982051452,106.34740325453369,236.43523643756737
TrianglePose,121.68465253602655,157.37692471208246,121.67954519005018,148.3112151047279,115.84900376710249,150.3657689587823,130.35280692144994,144.0252685546875,135.45203332456282,142.88955688476562,153.54520965734292,144.89748198410558,167.9732406695272,133.75093657394936,149.63212877975226,198.64383039803346,167.22769465471174,159.03652322703397,128.93399253410377,244.5308343295393,121.13897293960493,248.84587255017516,198.29836830574,171.7972380539467,208.46454837779305,169.5246466274919,147.1248013985589,224.7464304956897,155.94166177542098,222.6787435597387,122.12454840309259,271.07318746632546,123.3568260706768,268.92750707165953
TrianglePose,274.5381251517973,99.63637516416351,277.46095014977334,97.86807356209593,265.59808760727003,93.09316437819908,274.54565176692034,100.78132103229393,278.5891518073996,123.69113001330145,271.8546654893944,107.03775866278288,265.0625278295013,107.43214574353449,280.18801990568335,148.29779789365568,259.4234486318005,146.87963025323273,294.1199742450615,170.06659146012933,272.4492048352493,170.82101756128773,270.1604813491742,186.70732695480874,268.85916754371755,186.3477299131196,268.6278664386334,213.8122242894666,267.0389600368361,214.02978831324089,289.7415714560395,246.33870091931576,267.1120441021696,248.75092605064654
TrianglePose,187.76994616256474,106.37955764244343,185.70143941770561,97.43114602976831,192.38926388439117,104.11937318999192,189.1189496134229,97.76439798289331,184.40730435860587,104.11227785307786,191.3060954197701,121.2817540662042,180.97296996437825,120.7746939823545,196.71409488341968,144.33430638806576,185.3662678614799,147.2889025457974,197.4742039497652,148.22067260742188,187.87536621093747,155.55731411637933,189.0561434889087,177.61233625740846,185.26010463892482,177.62000774515087,179.2119475843993,218.2787349306304,194.72991468992873,219.16943254141967,208.78262692782542,253.0133372339709,210.00492708670657,256.43750420932116
TrianglePose,138.64540534933613,63.65936279296876,139.85798099498055,56.12435571078597,132.31576712020322,56.252316442029226,146.85038037868358,59.7494020133183,140.39709852149448,60.82443237304688,151.08370607998702,74.9213277882543,133.17921692843262,76.30589715365707,141.99525507002917,103.26609381313982,140.75375888014085,107.41150691591459,151.85104132933938,114.61939055344156,145.88887110892972,119.92172241210942,152.78486340774768,137.6024496144262,151.09676697093587,137.6202550427667,149.7246460593426,172.47223426555766,149.1884854173413,172.69857472386857,160.3295360822134,221.2773553256331,162.88281376497733,223.29866606613686
TrianglePose,81.47507109172602,137.97999414904365,82.11279360123866,134.37499473834862,79.72863548160217,132.41148060765758,101.06569596522829,127.92197128822063,82.77144357948104,119.58805215769802,119.30713554738098,138.70583369814116,84.38640851430942,137.90997209220095,94.22075340784893,160.65703819537987,79.4367024317924,148.36595732590246,84.90297781988745,165.37099377862341,85.94678967727897,164.41399936018317,159.29450000505992,173.1497087149785,167.5534579420337,171.46376511146283,103.6268244135565,213.57570253569503,133.6852711099417,232.8722407900054,112.96160604051974,284.18208681303884,113.28491843426164,282.8754398740571
TrianglePose,100.5219533653457,166.54474718817352,102.4979270183978,162.24427848026667,101.9494802840633,169.0697084624192,115.05768929120791,153.43466396989496,98.0729414391394,165.19751713193696,151.39999784953852,153.90824416588092,129.9813937646737,171.04159651131468,192.14289373684426,180.00901320884967,219.07241109739311,209.17179502289872,120.14717536886738,284.5692601697198,124.51730836858404,258.10199606007546,212.31831763074803,173.0960714405981,188.5652690353789,178.8872554384429,152.51822199846174,251.5689665695717,223.8137833195029,216.9579762425916,132.0459395492633,292.68550478178884,137.02574418616416,269.8755198511584
TrianglePose,214.0027772577315,141.14655067180766,206.73122900137628,151.99400276973333,224.49351888864152,156.65403694942083,212.07297527728298,148.59742789432917,222.77104669284324,132.37524624528558,203.09712306205472,149.742326407597,217.92200908759716,155.8083106731546,177.14402589155603,160.98383410223602,227.51562879493198,190.46951293945312,201.32802063937007,168.5954652983567,221.99792417219882,165.95252727640087,185.29229831201422,170.8927286082301,196.28648510868683,171.8461556270205,168.1127518569867,213.01917240537446,211.04625642608482,222.0090984476024,156.8958658010848,261.7876092318831,208.30565141272663,262.9962947450835
TrianglePose,247.7942432146616,58.810879937533684,249.40370549809742,56.466269657529644,239.9888112755019,64.91311040417902,245.9892628724093,69.5202689335264,242.99286363038368,64.22650830499057,251.6578951030197,78.85686413995151,235.92934089621116,74.52634087924301,246.92346444401716,102.15869245858029,235.9180035368766,97.05605605552937,253.9614662605246,118.12217449319776,259.4944929211868,235.57909209152749,212.55695560435555,140.95179590685615,157.09560572174544,149.75798508216596,102.64940014774936,202.87274590853988,237.17039434403333,176.3799733129041,251.48122520644424,135.61469768655712,245.3956722595531,134.41666701744342
TrianglePose,216.71918957962268,147.6042859307651,214.1721260980003,143.08156506768591,215.3854132933937,141.20077198949357,227.7492068592131,136.40178285796068,220.54557207334844,143.58982480805497,258.8142513611156,142.61191532529634,228.7789932804404,147.94309418776942,290.74276938957246,190.0461446827856,239.4742501214378,204.2922237001617,234.8298858484456,248.08334876751078,228.0636327872004,246.04273302801727,298.3145442033678,169.24162239863958,301.21061493078037,165.8124358078529,324.56162210573183,224.70336914062503,306.7649090228303,223.7701626481681,237.69469582355083,267.3742991480334,238.61653224174225,266.83612691945046
TrianglePose,157.32330164143457,140.92017864358837,166.21073194118358,137.97994679418105,162.28767355488992,142.32972769901667,169.8681767122733,134.25859648605874,180.12824972676492,125.942435429014,188.13685283759716,146.20005640490302,185.80017089843747,146.3001330145474,204.71000078428597,177.49401224070584,177.84291005505182,174.2304571743669,170.94321769753884,230.13880762560612,167.67431071385198,229.33664782293914,225.16117392426327,196.36353591392785,227.1480421945839,195.20484135068696,199.19678683108,227.56740701609647,192.59094870769917,226.0836055360992,181.93632926347956,271.190185546875,181.60756165499512,268.77575052195584
TrianglePose,108.24000699532465,154.23606609476025,98.00724958508741,146.73516635237067,100.56013986854354,152.64983604694237,110.68642571800112,113.6542037437702,115.83332595429887,139.3687702047414,135.48639327133256,126.35153408708244,122.84343502064442,159.13790998787718,124.87121740153415,208.1646202350485,117.5509437995871,199.48445813409214,102.10051067134876,264.6625545107085,101.33719172502428,262.99285362506737,239.92382306509063,161.4488588530442,190.64350029347474,171.6995449723869,243.30540790459037,177.38223897999734,123.2300832481582,190.103680840854,101.1741993958468,262.8706465096309,101.5105568683209,262.1651695514548
TrianglePose,169.9898991560071,138.04409684806035,167.4187378562176,127.97527707856277,166.32031060253402,130.3600679594895,165.21990682176974,120.161053887729,162.24550237309745,128.05641963564116,175.2173389177866,136.5581170443831,162.37166804970855,142.23315534920528,179.54988627853785,164.10128363247577,166.53391783719238,164.600830078125,174.26577553230248,223.1330029717807,166.95186634755504,227.65218800511852,206.56358788050517,160.5375460920663,176.62307660196728,168.50421247811155,179.02974341199806,205.60273795292298,170.37135307035297,198.2571305899785,173.7519733646373,245.6087099272629,169.54094288880341,241.01082111227103
TrianglePose,85.35576854962758,133.82897738752695,87.2180523650016,124.21765294568293,78.10725078681591,125.57709266399515,91.5257982639451,106.90278151939656,95.0508236267406,138.0602922110722,113.19980917816952,132.90535236227103,97.95254722160378,139.10934448242188,139.44918775805536,96.00731948326374,140.01592922704822,113.68571051235857,151.2392666673413,49.91472441574624,155.3657650329906,57.38446465853988,200.3721563309585,139.2083161452721,164.92353844519104,146.51059380893048,240.62672353161432,164.8668065564386,233.6603352442924,159.74570964944775,286.59705918069943,248.06409112338363,287.8728836929242,249.23399300410838
TrianglePose,147.19916625344072,168.4403781233163,125.42348278618844,162.43028838059,130.03787500252994,166.21659377525592,129.94366581575858,150.86441566204203,143.32790868887628,160.3434700801455,156.85510190657382,151.8388840247845,132.844709485306,166.431805840854,227.21051626254857,173.67569495891703,227.94693862835976,174.3762312264278,286.30851785136014,233.550709691541,142.67842189017972,259.9511245201374,206.7006007377348,154.71264543204472,180.6604889390382,161.2688472353179,153.4997969711383,247.254322972791,153.20763464418715,247.08023071289062,138.33181746883093,272.4848043507543,140.45758025016193,272.83712452855605
TrianglePose,128.7131512103303,156.48280176623115,122.53386344316708,148.9447126717403,122.63448448378806,152.01291314486798,128.7804005677218,140.84911477976834,120.93317693996923,150.20061098296068,163.95069181610262,150.14367465315198,132.10855592717778,167.5014259075296,159.54746384694784,215.39136689284754,157.99468836018457,214.8290910391972,153.19569642062012,252.7209525272764,142.11270821526878,258.27327859812766,218.6652148943491,152.04530387089167,179.00223015503562,153.3671359358163,168.60617207739637,197.42903610755658,169.3642888044446,200.2343855233028,144.57746910925354,264.5918694857893,144.13371506132611,262.9962631751751
TrianglePose,87.90061041481134,153.63055525154903,89.86331761809828,163.68572892813847,148.1558527971179,89.41669858735183,93.82684737289507,155.73203777444775,161.20531151331767,109.69916508115573,124.89185234425598,165.84380051185346,98.430661216301,168.35032495959052,252.0285018367471,153.27673550309808,261.10140943774286,151.12344676050648,141.46847107249837,87.90178496262124,121.34195436467778,140.17201916924841,131.28341911987937,139.83096944874728,122.32883433603868,138.5394602808459,255.3421732057561,150.12326470736798,257.2510872480165,151.1668553845636,115.80759947781736,224.5267828579607,115.26697979072216,223.79873341527482
TrianglePose,53.52478817954582,58.45637748981345,58.486997772374906,52.56261891332166,57.4381339117653,53.56465569857894,73.79057098546794,56.609691751414346,59.73415473582213,58.211556796369884,77.09660505383742,78.88346968025998,66.29636695347921,79.89489851326779,76.5741140731258,124.29185012291218,68.46072340258661,120.88316029515758,58.03147152915519,146.60528774919183,65.2657187664447,146.09824345029634,74.12501517972797,153.36151649212016,74.08203757488666,153.9531207906789,64.38191468233889,204.5445777629984,67.35216842414185,205.712995858028,54.417577555760204,235.264813653354,63.37819865330513,242.03714304956898
TrianglePose,235.8147655744009,130.2190846410291,246.01941676955147,129.1075239510372,238.82013034326422,123.31368808088631,221.31006112370466,116.88067206021013,226.17418358363014,116.18180899784485,198.77700410358642,129.42701931657464,214.6370527040156,131.78787231445312,224.37532256921955,149.55857375572467,223.94924657950128,175.41568624562234,231.38668080068004,130.8117781014278,239.1447551509877,238.7387979441676,169.87113359678594,161.51997007172685,180.3655120375243,156.98574197703397,214.70703757488664,206.4680849272629,221.27544818146853,205.66002155172416,222.68082218466645,259.1806293356008,234.33009330472802,262.5009628822064
TrianglePose,152.0470337546551,161.43978250437772,150.1932885362694,148.54672662143048,146.43654304464863,156.6081185176455,162.5734161218831,146.58007917733028,140.31364164204177,156.95993357691273,184.32916038394592,144.74050061456091,153.79281315778817,170.23422767376078,198.5935665782869,85.65803264749462,160.82638755363502,218.4098763301455,203.67882288799385,43.48069815800108,153.84179940495466,254.82941199993263,231.83717085289828,168.65369599441004,194.4708157079825,184.17308412749196,247.83002626092937,219.09140751279637,171.19641872267647,236.59797931539603,145.6413941062176,285.9726373080549,145.20741200817682,287.6439798289332
TrianglePose,125.48994153274772,178.25592041015625,122.68337585765462,167.83281523605876,122.9928604679404,174.05178727774785,126.52337266991172,152.86744742557917,126.1973089504736,161.34311544484106,164.56978753440737,155.9214256549704,134.41416686062985,163.97053685681576,201.54509074947376,185.40060109105602,213.5873745142487,188.10926766231145,260.3687187550599,246.154837772764,151.2457180517325,260.6807051033809,209.75599536006317,166.1942896349677,205.40809433694943,168.8763743433459,169.80696762164018,217.90941435715249,169.1038615963002,219.31534865806842,141.2156811649935,270.5981550545528,141.35038543859292,270.7246556775323
TrianglePose,118.77088003207982,156.86965942382812,123.28674632650582,68.48958245639143,129.25101166562095,117.74459838867188,120.84958565667502,59.28871812491582,127.39789893590105,63.23543811666554,132.73106708427784,157.51425381364496,221.14869745284162,144.06739859745417,128.51862932116256,97.1800389783136,229.25370764855893,123.8634622508082,121.60354377074562,36.32679906384698,124.83543435526634,35.80542991901267,157.86341533759713,135.00811346646014,166.79597370365119,135.57035775020205,221.98299743968585,140.8167398386988,228.53920101501782,142.72409899481409,136.25088232168878,226.6752414045663,142.32531928027848,224.9966535897091
TrianglePose,287.8393617936366,138.70938531283676,288.0326819543393,135.40134824555497,290.68205047765537,131.8249590643521,278.84186265382124,133.13379221949086,278.2030491013601,128.17085266113278,254.13147921389248,146.02970517914872,254.73993331039506,136.91746152680497,256.28361677258744,148.87249650626347,255.26994300012143,193.2213513604526,285.8525251477493,234.2841102337015,273.51384138196244,237.90236900592674,230.12371162058773,163.28127104660558,210.8696972150259,158.38455726360453,256.0618188097069,210.0565890608163,258.6674665539993,208.9910099424165,276.0506269227655,253.90594482421884,274.41852154509394,256.4460912244073
TrianglePose,103.59838614192032,163.6554849558863,101.11664292725874,161.18250353582977,102.08676194897586,163.02288713126347,103.5285040504574,162.35441010573817,102.15776670782058,167.25221305057917,114.97312555659002,171.5520819302263,101.3927637604234,175.45926850417567,128.1344398933371,188.19709514749462,107.15934476704176,186.62461379478717,126.76026339357998,200.8794692466999,97.58454950362288,202.00702009529903,129.87146723455714,192.54244048019936,107.70296086919123,202.40595324286102,134.6397755677218,224.03063017746499,102.72097414639327,219.49715976057385,134.6960038101117,241.71048920730067,108.74717593810719,242.6434115705819
TrianglePose,266.6927673656088,141.28446381667567,270.13565616904145,134.3096923828125,268.66562601198183,133.92864358836206,256.7703168009229,126.3732226141568,266.97511030602334,130.35062066439926,258.23504986540644,141.21530993231409,268.60987213609127,132.24802740688983,175.27184362856215,172.72195224104254,183.15439174829982,171.20307659280712,132.57292910561046,260.76673310378504,259.2900883966159,247.71634858230067,222.67092373704662,167.26261533539872,227.94666982067682,168.27035838160026,248.03062004128884,206.65491564520482,253.8512234860751,204.75388625572467,259.46696385200767,251.72989417766703,266.1868080573996,256.4037086223734
TrianglePose,54.10230567418231,169.3109025626347,48.10493745952072,172.1680266281654,47.54708245628239,174.22393798828125,59.20890057025178,160.51472104828937,56.178516921601755,168.17438586004852,84.57810001669769,173.4317384917161,69.50613229385928,184.523873164736,107.84731850105246,160.8427797514817,99.70789301580713,186.71008932179421,111.73829389977331,119.43732952249462,109.65171379128886,115.80634807718212,102.7950227569422,190.40133772225215,102.75006071891191,191.73117275895746,81.63273470389409,225.52694912614498,76.29947958832577,228.1481196962554,80.3405445474417,267.16246506263474,80.82210560536754,267.5619191136853
TrianglePose,95.87730447245384,149.80715521450702,88.93330628390139,145.7591510641164,83.83804084105812,141.39688426050648,89.9793634760565,143.49202123181576,84.49602670620142,150.35782912681842,104.6512663055578,152.26987641433192,83.963123380829,163.1139663170124,126.52926272061205,99.51919555664062,108.61989550022264,169.53826904296875,126.56405750333953,97.78236126077587,121.60703036451584,99.26782805344156,135.37072690657382,145.61806514345366,124.4606136658031,157.08847045898438,255.63654924303756,161.71893941945044,251.4357018347231,160.98042455212826,95.49592171308291,248.3751336459456,102.79623239151552,233.63590108937234
