Pose,nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
Warrior1,222.85694106485835,120.35452181867544,222.0804839708004,107.08155176946238,213.4650772537928,107.3229540433132,226.50597600026745,136.1180380666899,236.9238667468313,139.57255509879084,232.00309721760726,171.32194803958117,293.23071365039874,191.5097216847526,205.7704371535432,95.5668564159346,209.98042253043153,107.5920722296624,212.49073076050317,88.7813726401428,184.93207559546002,8.469902133545936,252.7990380758072,290.28535581723287,276.32856566876296,290.4195191949235,387.2777218640593,311.27638440903786,384.9693076739173,319.3542037267408,366.25373808674794,412.1228609836943,362.9599290270034,428.6097609650545
Warrior1,273.6606518757294,122.91928841365323,268.85549458230685,111.61432226663806,265.27846403636386,113.89766392371469,283.3090184635147,122.98348929377514,273.14495545699884,121.31324546465737,298.2490191321156,159.79850737385732,262.40091600853384,172.54869769717652,299.51331427483143,191.2450988263016,244.71159495753372,113.0609156185166,166.28477484358794,408.61792979893346,201.6818256299031,45.793272152975895,318.81128208271195,280.1652963725363,313.6445674658811,279.5326264567396,406.88444272116516,314.206736711051,401.8971613333928,313.1869937374385,398.7250426992836,410.2604972871013,394.54308980728086,409.62003969057963
Warrior1,238.74020081832694,202.53487741304141,242.5602798145342,201.1802325110218,233.7092007838839,201.83113699632068,246.87077692435489,207.52877516370597,237.9067132087169,205.27053769693336,254.75257461991055,245.996340676462,261.8659719886622,250.62043439303199,234.07284748504767,195.97154039564964,225.42502375559195,179.39482882804398,188.3582435702882,125.70371667379166,199.4429149073684,124.86077146411438,261.46796135486903,336.1243093656801,253.28277651205104,336.41656899353285,334.1312012731782,390.1847111238978,330.03139891565104,375.63134031177066,351.8177839730291,479.2270264684907,352.8543052831626,470.5990676563311
Warrior1,218.2320559173204,181.79667935826473,225.048334272076,185.7244879378323,214.9215001782936,187.55080986814386,232.69225947589803,188.43130847725135,207.72569901715676,198.75878615003404,258.65964770811723,227.99571816851986,237.5859778946366,242.44251488650002,237.46365432422687,372.56774269198985,224.72188482640686,370.00765345403266,81.91530536319209,428.18878300457084,268.90836217096734,57.10871684600704,271.76846706026333,369.6445132686885,260.081896643421,368.7883115902976,396.8058542591903,350.3845024900318,393.1926869752497,347.4008393980161,393.70179868832673,463.87940719414553,396.3673698456951,463.3230312236612
Warrior1,200.95309182321384,215.60181423836232,208.3705569698603,210.09513253492932,199.87253529402236,210.00620735136798,232.07215748387256,196.81723187078583,224.26532412960324,202.2133190107544,271.3951015868128,235.59752341622638,285.33334059339336,235.5114632127691,293.6128798362131,292.703778911923,277.02967853467004,324.56720122657873,249.5155017900269,201.44301924962718,235.78028065535045,200.0784972891273,294.02094164329935,326.230662492301,300.1046714941001,319.85552775909304,400.3451968624385,348.4277369075791,397.7620294974553,350.1397603774961,395.91448138858283,462.9972149227665,394.9111685218653,465.01020376118385
Warrior1,301.55542777287025,178.0710339051559,294.80718082412153,167.08356611956202,308.8653374509693,163.09051197099492,295.44250994797073,158.80323544577445,290.8983349305466,159.43758319522337,264.0779582296665,190.3608171771671,270.65273933885504,196.7459714264296,280.88670152846214,274.3338747143251,276.5186990445086,283.03255579778266,298.15274946917145,258.16687113021914,313.9649703789549,349.99974041064246,246.3676800866345,304.9193892736158,254.79241525483826,318.3990731773535,163.45279741089374,329.818567299744,320.16719327428035,381.88731719844077,146.75844754420868,456.0305963413349,366.6791164034136,458.88240703408655
Warrior1,190.03083794938084,161.33078104232854,199.71606939165423,165.16896797908294,189.78519360554168,160.72388011884888,203.34808856125198,183.70795348867838,191.07878752269195,186.32581718729745,227.36499517290423,214.35371177325112,242.01484142002724,231.6768377153705,262.47217645289,322.12984710313475,226.35701286347577,141.3528632326245,204.25969040740085,57.87200057160311,215.56319240712529,74.68956436853686,260.09642731599297,334.6895399924631,274.800660699235,338.7211526577898,381.3768125668601,329.43307710386415,380.9040750210711,326.8111612786891,393.94445142310684,434.82974357130126,395.6584692990632,437.2393659536275
Warrior1,343.2532979245008,163.8286004917256,343.9683716326829,160.3203927827574,340.42136797766466,162.531160220071,344.31501839665464,170.95003879911178,335.7212810595501,183.99236212132882,317.6044764855096,222.97913800631324,304.3846035399378,222.92128440255448,322.32710335759214,282.44274978321124,324.74581136743063,286.0228669099293,319.4929574040457,194.30836404507588,323.6691803358403,199.14414971695896,298.7198889008202,322.6420612256062,276.0569149033163,324.84113131321317,387.27313156444507,398.26151740996175,262.46146047758367,362.5090033186917,242.06573043126787,444.49742107470496,241.15359041206082,446.4734659155375
Warrior1,251.91051435668442,183.43112676470116,234.04058875879315,159.55395520475398,232.49981512172593,163.3953711798577,235.27530021192624,169.64010974678263,231.70879569785725,178.11161848519353,220.54643749696086,256.0724123879587,208.82034301757812,273.76068875008104,219.2168651280067,346.86310954113713,217.25232769344854,347.2805418908844,231.658270744862,189.51298883841739,222.00919186920547,49.61324034884758,190.56782386114983,314.19936057442953,190.7679609243306,315.9457321483565,164.45530301802387,329.56154217858534,163.4902479242982,332.9658350014588,166.4675795685701,418.10541429954947,159.39877142055403,405.96967515114443
Warrior1,239.9165046660237,214.91127489018743,227.9679072843053,199.23598736648242,218.40830759388783,201.15188345374904,219.60172217911213,202.86545812836331,233.84749543122726,253.97185962724492,206.78452931004443,261.8390000212737,235.82480656160854,262.2159111054607,229.73893984719436,166.63029777558515,227.0708835965865,322.6284802701958,217.0084086691196,73.66377486232899,219.38115036833835,74.55580462063992,203.4152810504328,331.6691861607722,219.0627102040651,330.335783265933,161.6812425035659,365.2491589304817,163.02811555347998,357.02986341294417,139.96557971748578,459.44375319104967,141.2123684071901,459.11230190166316
Warrior1,297.3392850630512,158.52147019255708,296.0217107875713,143.63580917421712,285.05570660982886,150.57437944214374,288.0302207598548,163.10391881159234,281.0695537393024,162.50284282003696,262.30239868164057,202.11030635596316,263.88920194380506,213.3899862835516,286.1219857243582,162.86755003869786,263.7438477322274,291.83136872730813,286.6775702638745,61.63808419002043,285.43255437953843,64.87124985184413,239.0826055123104,313.31298954753964,240.95893005117838,313.2562281185166,194.6498981649945,365.7277214081951,200.42968686685523,366.03026963863135,185.35800791380316,449.8966581099261,187.38886726347735,451.6244468847252
Warrior1,235.4103183350623,187.16856453923268,237.1950584823165,190.1957088486288,223.943623269742,182.70639759870983,229.4444800412507,183.00954731668187,227.75160920075857,219.59357044014197,255.57552036902717,199.46053216071547,232.73787755689187,234.10404569380512,263.47434965901357,182.87554222518483,268.38522630113783,160.99317242001104,265.3653314994084,99.90661272864125,267.88998045861973,100.47477310623866,259.1799502550814,313.92476568578195,254.6849705866264,316.38877520422716,228.44985708656154,344.9431296700759,356.61499529953323,338.550868370721,359.37493668552264,419.89100919224916,362.1701125782061,420.4793273166008
Warrior1,286.92335706528786,146.13801315117675,302.0873960123023,134.182356205224,297.87847115291106,135.89119812264977,299.5800160768121,121.49121454642523,258.01841450924695,177.08679452476662,249.56816360663578,172.25762521577576,258.4338207957161,166.0044658233516,264.7027613216416,165.21673875230974,274.8818298593102,155.0234561144564,303.34760737122343,131.2166506818716,310.24296550829877,132.7711714748525,253.40229841683418,252.97547969580688,243.30523795606686,252.49539767063507,152.49735092226402,296.3755437447323,158.0037160533098,283.817528689056,146.1574665243695,387.9717435084933,141.38963311539646,389.0160524993517
