Pose,nose_x,nose_y,leftEye_x,leftEye_y,rightEye_x,rightEye_y,leftEar_x,leftEar_y,rightEar_x,rightEar_y,leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftElbow_x,leftElbow_y,rightElbow_x,rightElbow_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,leftKnee_x,leftKnee_y,rightKnee_x,rightKnee_y,leftAnkle_x,leftAnkle_y,rightAnkle_x,rightAnkle_y
Child,182.14270880608143,326.1158100302289,181.19481193574143,300.7626672008721,178.70207347315872,308.0744129988168,190.15252837501626,267.3437031472867,191.93525828761184,273.93777934347446,227.93898839673562,244.6653279031461,224.18534211598,255.66219788863944,220.8748022055725,326.4088927462883,256.04301864180826,287.3199272947193,186.21367141913575,352.47084115056083,193.00319940717392,350.5935035800538,336.16571703392435,272.81160473328913,338.1819349106912,278.7995081224877,221.0722325748428,361.0250069392668,325.5594024025058,363.4912008071837,209.53107968405567,359.0838167182638,200.93968498261643,372.1863995943822
Child,121.26685969562452,300.6381592809907,108.26702038776827,280.21414349187955,124.03691556938458,297.0700402477471,111.19055846914713,254.23458305137288,114.38029435660336,279.04941036493454,165.11534061669315,218.35371468571708,157.53648686705785,214.9051017286372,246.71317136139297,302.21462645471354,218.04703518562798,317.8869223693595,312.32835445166626,312.89615868532815,313.041212153138,320.0280280528722,307.75334528372986,186.52549522051675,224.3013975531234,182.84673413795062,251.77312194064444,308.1659657331918,258.919189579754,313.6013236777912,316.7113308095339,302.69021315198717,311.7232896480324,303.3466893113006
Child,251.3710908375341,281.2087822751881,283.2703016605615,213.02385448914842,287.28260341026976,212.62696768732982,271.1077804882002,197.16789910407485,273.63244527603086,191.99987071183708,249.01919543001168,197.16819984784263,225.76662118998803,181.60456740509917,314.07871483767184,271.95872706496374,310.19886697476335,282.5329412563213,296.5643475164517,313.84460955734573,278.7259050424663,263.5335170381792,151.30946052519613,192.79720575483014,95.5222830238184,199.59528119732238,308.1336436924598,276.5046432305174,307.11893421980363,275.87140348442364,237.0731306273908,289.09390398080916,120.26187690956465,318.54403167344725
Child,236.21567848807052,255.43079930222385,243.06727049261704,234.35429616587788,224.78738365331628,233.6950816554153,216.21252985910758,258.28843492689964,229.89518414889136,262.0846601937322,272.19482675132906,241.61064179606456,281.33588608864443,235.11807453582887,206.65215456634144,369.65888565506685,256.2314741839017,288.1622314453125,91.4897127270204,342.47582779880383,103.67285067609731,340.68969473304594,405.5479057596927,285.79832211569635,401.1625551089212,288.4391373123865,280.69840427256224,246.1788604862957,209.71157343061142,347.6685013513843,430.56013178528593,341.5319355691617,433.94989393558745,339.716614529305
Child,339.95116301097323,357.3280112871985,344.14837469203843,348.2556481579033,341.88279274588314,344.3381914953968,340.24123828935427,339.4085262820928,337.2343071268802,334.7487073716286,243.6403931423836,324.0767039698684,287.96437370331955,320.01862585297266,260.47913167486547,327.7580926032482,251.4583856733014,325.0597562038057,451.7525637298205,395.86066408276076,146.44011818027099,382.5776666031834,116.35299935875099,346.8684596144807,114.06472708674387,335.3285413560036,239.93700272809426,364.67046460670076,241.1447105566001,364.2662016682605,131.5255778459098,384.1661002131419,133.9894528210905,386.1791523660367
Child,261.162563972948,178.775803182135,292.42449875194507,204.13298230942848,247.7978275029986,228.13421858791492,305.9439441475137,219.65577691422462,222.95061483422748,224.18654509105133,325.2935449117448,266.2195546003793,209.14133158956818,262.56344427211656,336.2222252050377,287.07012002398864,167.28314918106526,260.57853540444285,332.6133633055628,366.90435765689836,188.87351261629604,367.8628755308286,300.463917839082,343.57379580929074,210.9735259376621,322.7330441296843,251.23732317532745,126.82542761331771,247.88257393104905,127.51946508637108,325.9902574214698,366.76585723750327,201.88220012237426,384.8034237430304
Child,135.63205196649702,316.0389943736223,130.1083782401817,303.9534636058254,124.70506533547555,318.1716159171584,125.6809867763915,294.42757887464336,272.5558459016792,231.6867622597089,207.76250055716739,207.0428048921324,239.4373881866329,201.41829494618776,375.1470162166105,234.78530947103542,382.95188682207925,233.81849740056083,84.52342654659542,299.71892804031063,83.68029139348579,305.26828370153663,210.37290897606812,273.7413461772238,203.9615425331464,251.58995315741703,367.5116068100039,244.9044033699511,77.37925042749936,285.4451539605485,195.51274786351632,235.9836942427386,101.16789251936919,304.69354653259535
Child,225.552602427629,246.2017011840314,213.49170099155538,235.47268309533845,219.80934617924993,237.18698588644324,225.75704487527562,236.08490243492287,214.50180433597805,239.0027976135001,244.6135208319826,250.27171407992412,208.80801252309715,242.4117440504652,302.97772419403213,226.7138849155537,313.02085654864175,203.3933742412393,243.5060556498801,280.6252443938829,248.5116032643932,280.2044563768316,450.0960670566163,214.3980160788382,442.4267527473418,216.49291802244068,324.5658399653138,314.8898682653657,177.3977160948441,305.7502018465541,458.4416749566423,326.09361830588693,461.7682809156996,324.7535673909168
Child,51.09340224523267,328.25932166388424,242.5860804640901,276.3005173552581,59.212530302308906,318.8826374987844,54.021993613342026,317.4875029884433,57.142787949178235,329.50319788762647,215.70998702306468,294.82816957339213,211.94054378018842,281.6706297308578,235.3761126886265,303.505766935863,244.81918208331984,307.61804224544545,343.41300869383764,329.39052977502604,341.90985968498774,336.6179723462623,194.72239324166077,281.92160831942107,222.40992502552842,301.6973471740469,225.5526182562484,288.44214475006487,224.30980255000327,290.0290271553262,338.2191638234245,322.5453167040813,340.88248731684394,326.2855244870008
Child,411.34288993613853,323.3914197233208,407.05596164054396,329.6472383237973,431.0495526958798,309.4250690887578,410.68464097145693,296.39301854050507,399.870591539565,249.4170477776112,346.48645171486,295.40711715508303,345.81515996782616,244.03259467287185,251.45218085451248,332.22024371515175,106.41390851919088,156.50013967173726,136.23615122435004,347.17825735258367,143.3757924439996,336.7104747977989,283.58684239051155,419.845644369165,120.83179426391096,194.5793974943676,97.74314912028332,157.83962075641045,95.06762176133785,169.49500879311464,130.13146428151742,340.74997011556667,136.21375372795643,327.0170916165554
Child,166.9941502488006,220.39546412551056,155.9735056770293,193.62880975873642,141.3943817012043,215.7458546745332,179.1132535182589,153.59566716237686,159.40472298143317,163.62026420371663,254.40377516370597,171.59860064874547,170.0990922223483,200.2496838074997,209.1127767602438,418.63548310465836,161.9506614336829,253.27153819230583,85.44482630812776,355.2780784511962,97.35780138197777,306.7318295047491,424.2270378650966,206.1947549527117,378.10769615331634,222.4790169490324,217.63167638501687,417.7239129157482,220.40857022234024,419.66200072735677,88.84147390785058,367.4735231518251,93.77207300969673,363.5181727745721
Child,237.39013038730224,253.11698755288026,240.13278692095116,241.63843685165975,236.9535137508915,256.75869383752604,263.38111909098654,244.80023522594658,310.34338226951513,294.62008654329287,283.1528533049145,311.6683010243776,337.35818190198717,354.38752866879537,265.46030321556503,408.1486112349261,356.8280801733501,400.8582657303553,381.1811708315775,397.714543639377,388.0543055870721,403.5887658843361,265.23157966582113,442.5813350440062,303.5027911554234,441.57112089924794,117.7293690408414,114.49058817629994,117.28010533756243,112.23490703155392,403.2022943140561,393.2613198687922,403.53719624246315,395.18145802604715
Child,159.86799501284526,330.48672498014463,167.64268044119555,320.4890207630965,159.91915311061496,325.94381625226924,164.01813237993548,326.12986584422015,168.0779516449608,319.7247517059453,161.4725263286923,348.2187991320345,193.43128441775002,342.4783287206626,177.99027628918412,407.91289143542537,161.15427610785142,414.5758537830653,142.45212918989887,409.71979164978285,164.32305490327576,406.1751939449072,163.07284723178975,419.3508100707502,195.05205589705983,403.98511451309645,420.49423787603735,275.4405801226984,415.47495101992035,274.40165286242217,146.28898652262708,434.9249368881289,156.02871590135504,431.87393884935824
Child,379.21316692937967,485.59750758760697,387.44195961853285,476.152602073068,376.8377343648697,473.26027011475634,395.86427300797465,471.1358794532872,382.1600443100039,466.50828761183874,378.9034325057541,474.38321568659234,388.9761643785659,465.0822556365081,341.66869484042735,473.8253518258883,138.76322196232334,447.77160264644385,290.6053471862033,516.4435295643153,295.5122508448684,509.79066587582673,194.5515391242949,433.3764547134337,169.87980252974262,430.5196421769645,276.2857650820151,510.8644160986937,148.10532059412282,425.8611845277652,278.2981207756581,509.52920874124743,272.36001422296425,506.493152919152
Child,179.65224966468654,276.27079120810106,179.21115352899704,282.57358915083637,179.44943756483403,274.3292844147109,191.8839893895066,277.7153110108435,190.10124364829161,277.01331174225237,244.96763870429203,256.7399527522044,278.5881960540392,253.03086403494555,249.0401208648049,403.53577166672073,233.07209885466645,395.5646372435005,180.70975972409076,348.7686853685815,190.67788025155602,350.12649599447286,334.94862283413835,316.7602095861158,339.5585815936204,315.9097378679332,236.5236084490891,373.3967191450824,301.94772427507456,385.8509617722382,162.4288123672929,398.8224836800604,313.6116439376135,395.27462527959676
Child,324.5932551340444,392.28007209746175,332.5750897039517,383.4083525471668,337.27685445571836,362.18530805279113,351.43337012326566,356.4167260134369,350.0204759020034,334.705875127642,344.3008359537085,381.444843972867,319.73234944323787,324.53886799792537,303.33902825953066,320.09390676664617,300.1272431053067,315.56264790261935,107.01438302321058,409.7620857207112,115.4835491259563,401.67546569064456,119.01132892276243,286.6246077034978,126.67928197077202,281.90413352364817,296.628833311722,404.0524811170903,324.95202662044545,428.7147996831237,119.77722832770763,395.4780230383656,120.48326389423544,393.1499497029792
Child,242.10834107458342,281.131760213385,243.65816868192434,276.10994077817037,258.27134001799146,277.3839863504117,265.5357265868128,283.1213860096279,240.90332411136868,277.39256546210447,270.9794736996726,294.39706129651836,200.57779525820152,229.70960941552133,313.68185969309195,373.23817969357816,253.8039654616993,386.747811345144,342.9611332683643,396.3943418130835,340.6705104463823,403.7190037644257,155.26701108054007,415.4622248099553,200.2017547480793,414.6045985558221,293.42252485979645,361.7316598219496,239.28331240578808,398.1055421947938,340.30578739910214,397.1922941722317,340.66167807677965,401.7239012658844
Child,381.9518029937111,370.7872446147238,392.5216484861256,357.70666351951513,387.86626158908206,339.10509164897235,405.36464200474916,325.28819483840124,403.2841599333831,303.89132044622016,348.4795598073619,304.2889986790068,349.72827958862814,292.30777851278856,336.15346568254023,354.3584673236515,272.3619453145261,335.55150328830075,233.31109517837464,395.23929580118653,246.68232138226142,382.16735713214797,120.09545480561951,252.88216998468297,139.24278164305628,244.2809615392408,117.77406114760277,360.60690978750654,121.23696734796421,337.9980063537345,116.36026469503695,376.87005640560164,121.30999268337901,377.14123231246765
Child,353.9207110266468,393.60400947792397,355.19010298479645,371.08330311122285,356.20585714633035,372.55371853523735,357.7460134672427,383.8143882909752,333.91089854893346,384.4043525917402,301.3645979378728,416.1802109840995,404.1586911529921,421.7942740412669,185.5586040069454,416.7471604723159,352.12701188083514,422.1928386767376,187.5300902054023,408.09378089746497,187.94416688784526,405.63689425773146,250.86603125101303,389.0194398238946,229.813350186803,378.58242810514463,82.64274122309389,413.2170301255349,199.5682775726952,397.04888688083514,182.4847652704389,404.6677395515917,183.6177303583296,402.4182078254668
Child,326.68560866992993,213.81952752710876,326.91167301162153,205.6186248652668,326.50921453578843,200.42428930765368,225.10615621859603,213.9077720800376,310.6177239002529,185.3415144924306,221.5835444660108,163.89900619063636,304.0394130089471,173.92950730699727,206.48722035261608,280.8926530893413,340.444984277749,258.4266187739076,153.7213305714714,253.6780329660756,394.77010386613404,289.80255126953125,226.56533332286537,248.61425186093913,203.1695259062581,232.25089425367932,212.5096143033989,140.00231794301902,302.6172432167402,260.7449733370073,163.0950706133704,256.50792102101434,167.7212220504571,274.1822681981004
Child,182.31903962574557,215.62014377958053,181.16027388829912,205.01310103167145,181.8444976173496,202.5793400048221,193.62812912810398,199.80230370992447,181.15660164860768,208.16097022092202,234.520892384636,186.49969457096088,187.440547705686,211.31930212756907,199.69428921141568,254.84911336938382,190.1017026782531,252.5797958690596,111.74744886976059,269.0071960702477,136.1002466985299,270.2167241899799,383.39132095273595,164.18023327079553,383.19985797296425,164.4789826325856,268.5491791404629,240.41497954689126,281.04020747901,240.8140190409427,392.47859464146796,260.70233103645296,328.6642810615762,276.55801733499743
Child,230.63252872451213,227.96444081666561,212.449196463304,241.58373314315358,202.60324122005483,275.1816555672167,237.72357608272824,213.005208375543,275.76452864650867,205.1425791380317,228.58180445754184,262.9231971329179,190.2458064289014,299.45015808358727,205.10327667616215,324.0442553001816,255.24886515130643,285.7293093352892,177.23822692617836,333.60740060133566,345.2969309699981,316.4184380369068,281.8559195490794,298.84556813853413,305.3611660399378,303.6160290983208,179.5363366851174,327.7300442897432,300.07928238864764,320.3273155877205,291.59194503087724,333.26417281914553,303.51352295934913,333.31922475727765
Child,198.75827963421452,299.67042915059324,222.8002271216935,261.7841380265739,220.26069926028438,262.69064305728904,221.74884273798145,246.3905999274669,221.50031758541888,253.58225399033162,284.5459300947388,302.60926559258303,270.6004099232528,208.75142520888718,219.5529067170076,308.85919594665785,229.41589355468759,297.19698577500975,172.70642988909333,346.5408071937403,330.9524029616993,303.7848571524086,404.0659671007845,258.10385739654924,409.6063321062144,272.3688149353281,286.0153958015917,350.51955227040656,322.6428209993355,348.53340877042274,366.6040887476498,368.0992601323425,383.2056512476498,367.5192995190126
Child,134.17637298710613,339.02749975687243,113.13817510961005,313.94562780609766,135.21387567163998,345.8349457420255,115.79842785087364,330.54744356400744,121.88923309452801,352.1642407935685,164.81024397853994,292.24291283065355,166.16476225160466,283.0128333380608,181.64796947938282,286.521436762513,177.97918042701312,294.9867723393737,144.86621524288446,351.5669636706594,353.6793245814154,375.70782420051546,247.5626142193173,274.1826164277263,230.55864072934227,269.4492894089568,255.89299498751944,356.7324436551803,282.3455304031056,355.33791063237487,346.0478723296486,372.13489326698647,346.6113711788447,372.0321971845825
Child,185.82530041453253,281.73682501701893,191.89858337655602,260.29039121762355,481.66890757707154,346.80913394912153,195.38068969220052,261.47107959288286,464.47092269960785,348.266158361158,253.76125984666757,253.8247009530602,269.2754911683902,253.8498684578417,181.9444078627464,337.3368449230907,178.70840492090247,324.71643344989945,87.69218159909072,352.04378500024325,87.316647604788,347.1246933046713,411.47509056502855,226.97844445952737,375.0390966898178,214.9811582446593,330.5244287514588,369.1445188403625,331.51732638663776,367.1918053844658,71.62320465467778,361.03371267991446,69.56011032167807,360.6900416963823
Child,370.32818299606123,293.66210684242094,388.34377937791766,252.0699402108727,380.98157194145483,265.9828850837169,386.7758596586489,248.63878622094632,399.0422482312468,255.19360744112262,344.25103911720373,276.589706230955,409.74071708457603,290.95747065247343,287.53301216853606,377.0155530747537,281.1719332493193,371.2708722506322,154.26950731712753,380.8956858528106,152.59892317269353,384.80668443861845,263.09300656140596,349.3925545720145,264.2396159191844,346.0703173119004,314.36366164338045,385.0269238483857,277.5500918819697,381.6125640235997,141.61166115915134,371.00868699956237,138.1776263605015,362.3493875210711
Child,191.95858967254767,240.97290672207282,220.69220325264197,236.3856145455135,453.19562729958193,237.63439764125718,229.53429162749612,217.81110961407552,206.7744939653705,219.84307696710485,273.7618917251524,202.2097100855404,208.4603210702477,216.202858572679,220.27823737053455,322.6531096019192,196.42919326718913,311.3382109962558,106.84758894671049,390.93881820742035,95.92728199305871,279.6547917409557,415.8750035456108,140.85503732515076,370.2349840852729,151.14115481554722,429.15936228645296,99.62010680392572,210.1073997149329,309.2366135466644,106.7860393603313,410.06175314242415,96.96004400609439,402.3769584434161
Child,271.94185375672663,292.07877004789617,266.73534599082603,272.02384600500847,252.51491435830525,269.899043799436,270.4364570839277,272.559138254506,254.0711842137254,251.0127467238557,102.03416119967258,129.90851817783974,228.53851318359375,156.29253150021881,327.6295958712883,298.7423338830718,320.5591098896201,313.6366848134401,471.0055149442428,331.5716818655181,72.39568085096684,309.1130553439445,88.71195622994198,133.4510423335792,82.13523611488183,198.22748271261509,167.14040669168182,300.28059076966093,182.35076017894195,300.31816791202033,78.21804062459479,301.39799632472125,79.22643447812662,297.62188923309463
Child,375.3661159657838,326.1135940235185,190.540614464471,308.523375958328,389.2820366190677,304.7539485440709,290.922837633315,261.2713857310442,283.40579464227835,262.682364689364,244.6210710834171,278.4694497516046,284.6696782408908,278.76120286363783,178.04315970646397,358.2666484152133,320.4303282425117,370.7333006799469,73.51830985041576,377.15633281533655,427.76017564955595,375.18579633404113,343.791217724812,315.5154786169282,347.06793187564836,319.59521028510767,306.8170191341416,396.2422287810393,323.80410348726014,397.18130911039617,434.40490342769385,377.8727361275448,435.75698409337724,378.9418960507975
Child,391.9770806656834,232.68646620121243,402.0212577091708,229.5395783863622,394.17564423747086,214.40833633866055,409.0401107344885,193.50772082063668,389.3287627034168,162.69976667348777,353.7559034418764,139.35954936807087,334.61691828684195,154.12266521533002,330.5899592356069,156.40337932159295,192.5571014277668,203.46493542936332,114.40569929067526,264.9883729293634,111.05786715305693,269.1298362130446,251.47264725934426,280.609700689672,144.14295813849358,141.4601179574041,201.43317384838562,230.47088686361354,211.935241192703,228.40357420355454,122.9582584745162,270.4242690470209,116.67914806065224,270.63649917539226
Child,100.92698093271851,375.89817917693216,94.75555261635681,375.6637889814575,114.41221276754166,361.5905001945021,99.36982467461424,319.3927305862617,105.56411743164064,341.8511038499255,160.1968029227989,257.4771865274897,171.16655848332957,276.0408330260471,244.16811931182733,374.60830498533136,257.085317398008,372.7785799018576,383.49540995364373,367.7404569887027,385.4088684335289,380.61073904710196,351.2220580548172,208.99385634299634,303.0229940454,211.7250846134677,256.51369846708053,380.1576289893186,278.4051855570053,383.83506046785857,384.8992818618712,356.93546152708444,305.7949968393413,380.1126757103377
Child,225.19039613082694,209.4186173435069,236.6101593397465,199.03977580090287,222.2591732547491,199.54576927596602,240.4719309193465,194.4070396581626,218.3143647379895,199.29004210159493,272.17808007204684,212.01139268044116,215.3770320148389,221.16706183342518,211.62756448959416,316.44601149183086,185.9684386194,285.6075555951764,159.59797459519257,336.0375685315904,132.80412666035886,323.5538213579486,338.8164726035724,247.80517198238135,213.62953660893743,278.2187877354286,270.5031588859084,314.46594618168115,191.10015615882716,327.2390721744522,326.92091692532745,322.0502608049955,331.00014207768737,320.1288563581918
Child,3.1398158845070485,52.830161890053645,159.22206071402525,233.79614739002534,219.0668573023373,222.58092160046849,70.32484632310036,266.30762503849525,212.8738783207177,229.8372197447971,253.50198706156,218.49694786230066,257.7348764506613,217.94052440595826,318.4910374558319,296.3865604638064,305.8770524021007,312.60703312410857,452.33315748792467,337.42383901509015,450.3302356514199,339.57206757731467,277.2720780115405,274.01936004765304,284.1333729597543,322.3303957104189,294.0434182827898,283.38338131726533,289.1094793422588,294.33589951131364,449.7507815539095,343.41354686689584,456.3034817390917,341.5206655921778
Child,301.00402198886485,179.60968650722901,306.1747887322517,177.80183657570996,302.1465317342292,176.53776303366507,299.41457534726726,168.86993661461037,294.28394998257585,166.13206032400802,290.9837778178488,186.22578031294572,231.89938810356426,159.32242998938344,275.28922686438347,260.8421294026355,258.82720947265625,272.1100803232787,281.12413081885376,268.6768527842162,389.03469861295713,301.34313433002137,89.73059120019937,165.53625526269937,77.14569914885081,151.28755371600266,266.0465794480193,267.4297158648859,357.4880386289225,271.590458406947,404.3149196260698,300.63103640227894,404.3856418973678,304.42401680214283
Child,255.60260313675118,302.27230594365926,194.885032305579,292.9691615441034,304.6785093442038,252.36764488378503,193.79375980108117,274.5915329802581,250.4532683439769,254.02941248723585,320.17605730112166,275.3091709247764,229.64798860035495,292.61513864351014,269.3078448663609,331.12265559152945,242.2195054683448,343.89492683885504,351.80496279134786,352.0956712145034,315.9115739877788,367.6282320774443,295.8162553082858,321.5581490291105,233.53782432207925,417.93332554987364,266.9622017634855,339.78841314671945,232.65344770122863,341.34873512869564,330.39156332055563,364.9614262877658,302.4647186405926,366.5750907169833
Child,284.04859487446515,304.602595285756,281.8282511224391,290.1881047798885,284.99904015252207,289.946275133315,141.9997472486061,289.7379071880673,281.89517452509085,287.01351688115926,150.0619912048593,206.4144403608014,238.50326221513555,207.48140010596316,133.58933698092258,192.2249536791284,131.375530448692,192.82881550769096,275.41617239164617,257.35014602851084,142.4084105432281,292.02052072865337,116.79476029645359,207.3380403004247,136.1814950017019,210.63852903753886,124.75327139573473,208.7396645447031,130.4369249779159,212.08190917968759,290.7658810437468,255.30722527088471,161.75332603612878,287.6436225606198
Child,128.50311089353443,234.58229159913125,172.58611655334218,190.65024348215442,164.77581673143317,190.2915353102308,171.45000157019902,194.44841566916816,82.72961660044817,174.74457040367287,203.34395729159917,212.8316317356474,136.23097526581952,244.23469448485318,254.3249328106766,249.076590003809,104.77931074087057,276.65482517099974,223.1082837116669,347.742294374838,197.72383187321708,364.69370101992035,147.80430773976434,312.1894424881678,144.960696271841,315.2173623999125,170.1355455327331,224.67849858074268,90.18964490455215,124.56533028377045,189.05179035614142,369.46929045237937,193.06662468494721,372.59990644652817
Child,295.06613703684195,360.1469301089212,299.2491662749611,348.1284493727308,300.75845678812243,349.1248926186463,281.0454309233986,344.9848222534687,280.01150550683997,347.23074505437955,245.06235716253886,319.5737150200175,237.40201768044116,315.71197509765625,235.14797479779892,420.33357738953913,331.01986453740926,444.17910753938673,303.34520142108084,426.547798378339,299.162583727065,420.2748848689543,78.26004186606507,324.66394574810363,75.20165186205347,319.7559974005608,222.5207253610445,439.8358610161112,230.03425439858339,439.49950285472323,70.17570907149572,433.7773619845696,72.67460486700921,436.6379100752075
Child,297.5971965868938,344.0288686158746,269.12822169387,296.3560428856814,221.7691825138583,279.4489563748055,119.29564258369669,233.92402680583018,217.49311265114437,283.9525784694308,119.53882557722544,263.3119955102438,94.4026218904994,248.55962729552968,220.7872382832761,265.47424822922073,225.1440499333425,259.1242335149362,316.36759651152425,330.8972877090897,306.0845656019029,336.34033836269776,122.17130700582292,292.39986942022176,98.44096171905392,278.74106885981263,220.4264565622164,391.4517287891436,217.13356556239464,392.3363903251426,304.07439425773146,342.06064311300565,130.80186962586717,370.0198731481782
